brand,model,model_year,mileage,fuel_type,transmission,exterior_color,interior_col,accident,clean_title,price,engine_size_L,car_age,miles_per_year
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,41200,Gasoline,Unknown,Black,Black,None reported,Yes,60500,3.0,6,6866.666666666667
Cadillac,Escalade ESV Luxury,2016,116500,Gasoline,Automatic,Black,Brown,At least 1 accident or damage reported,Yes,30500,6.2,9,12944.444444444445
Acura,NSX Base,1993,75980,Gasoline,Automatic,Silver,Black,None reported,Yes,90200,Unknown,32,2374.375
Chevrolet,Corvette Z06,2018,24059,Gasoline,Automatic,Gray,Black,None reported,Yes,87150,6.2,7,3437.0
Audi,Q5 2.0T Premium Plus,2015,118500,E85 Flex Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,15400,2.0,10,11850.0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,15097,Gasoline,Automatic,Frozen Dark Silver Metallic,Black,None reported,No,99998,4.4,5,3019.4
Maserati,Ghibli S Q4,2018,20000,Gasoline,Automatic,White,Brown,None reported,Yes,43000,3.0,7,2857.1428571428573
BMW,228 Gran Coupe i xDrive,2020,10426,Gasoline,Automatic,Black Sapphire Metallic,Oyster/Black,None reported,No,30798,2.0,5,2085.2
Ford,Expedition Limited,2023,9500,Gasoline,Automatic,Black,Red,At least 1 accident or damage reported,Yes,63500,3.5,2,4750.0
Nissan,Frontier SE Crew Cab,2006,134000,Gasoline,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,8500,4.0,19,7052.631578947368
Subaru,BRZ Limited,2022,10500,Gasoline,Unknown,Gray,Unknown,None reported,Yes,32500,2.4,3,3500.0
Chevrolet,Malibu LT,2018,53100,Gasoline,Automatic,Red,Black,None reported,Yes,17500,1.5,7,7585.714285714285
Ford,Focus SEL,2017,80134,E85 Flex Fuel,Automatic,White,Charcoal Black,None reported,Yes,13895,2.0,8,10016.75
Nissan,Rogue Sport S,2021,24000,Gasoline,Automatic,Gray,Black,None reported,Yes,25500,2.0,4,6000.0
Volvo,C70 T5,2006,61000,Gasoline,Manual,Blue,Beige,None reported,Yes,10299,2.5,19,3210.5263157894738
Lincoln,Nautilus Reserve,2021,19700,Gasoline,Automatic,White,Beige,None reported,Yes,48000,2.7,4,4925.0
Mercedes-Benz,AMG GT Base,2018,28182,Gasoline,Automatic,White,Brown,At least 1 accident or damage reported,Yes,84500,4.0,7,4026.0
Ford,Mustang EcoBoost Premium,2017,59500,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,21000,2.3,8,7437.5
Ford,Ranger XLT,1999,115402,E85 Flex Fuel,Automatic,Gold,Beige,None reported,Yes,8000,3.0,26,4438.538461538462
GMC,Yukon SLT,2018,85500,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,35899,5.3,7,12214.285714285714
RAM,2500 Big Horn,2020,51000,Gasoline,Automatic,Red,Black,None reported,Yes,44900,6.4,5,10200.0
Tesla,Model Y Performance,2021,17500,Gasoline,Automatic,Gray,White,None reported,Yes,45000,Unknown,4,4375.0
Lexus,ES 350 Base,2011,132000,Gasoline,Automatic,Black,Beige,None reported,Yes,9999,3.5,14,9428.57142857143
Jeep,Wrangler Rubicon Hard Rock,2016,67882,Gasoline,Automatic,White,Black,None reported,No,32798,3.6,9,7542.444444444444
Volvo,XC90 T6 Momentum,2018,62000,Gasoline,Automatic,Silver,Black,None reported,Yes,30500,2.0,7,8857.142857142857
Porsche,911 R,2016,12454,Gasoline,Manual,Purple,Black,None reported,Yes,210000,4.0,9,1383.7777777777778
BMW,M6 Gran Coupe Base,2017,27965,Gasoline,Automatic,Green,Black,None reported,Yes,58000,4.4,8,3495.625
Cadillac,Escalade ESV Platinum Edition,2013,119000,E85 Flex Fuel,Automatic,Black,Black,Unknown,No,20500,6.2,12,9916.666666666666
BMW,X5 xDrive35i,2018,48000,Gasoline,Automatic,Black,Black,None reported,Yes,32000,3.0,7,6857.142857142857
BMW,X5 xDrive40i,2020,5541,Gasoline,Automatic,White,Black,None reported,No,56598,3.0,5,1108.2
Mitsubishi,Outlander SEL,2018,29000,Gasoline,Automatic,Red,Beige,None reported,Yes,19500,2.4,7,4142.857142857143
Dodge,Ram 1500 ST,2010,131100,E85 Flex Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,12995,4.7,15,8740.0
Subaru,Impreza 2.0i,2015,102242,Gasoline,Manual,Quartz Blue Pearl,Black,At least 1 accident or damage reported,No,11498,2,10,10224.2
Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,Automatic,Black,Black,None reported,Yes,79999,6.0,9,2007.6666666666667
Kia,Sportage LX,2023,13000,Gasoline,Automatic,White,Black,None reported,Yes,31900,2.5,2,6500.0
Porsche,911 Turbo Cabriolet,2008,51000,Gasoline,Unknown,Silver,Black,At least 1 accident or damage reported,Yes,69500,3.6,17,3000.0
Hummer,H3 Base,2007,137333,Gasoline,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,10000,3.7,18,7629.611111111111
Buick,LaCrosse Leather,2014,125559,Gasoline,Automatic,White,Beige,At least 1 accident or damage reported,Yes,11200,3.6,11,11414.454545454546
Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,Automatic,Iridescent Pearl Tricoat,Jet Black,At least 1 accident or damage reported,Yes,48889,6.2,5,17632.2
Toyota,4Runner SR5,2016,101900,Gasoline,Automatic,Black,Black,None reported,Yes,29000,4.0,9,11322.222222222223
Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,18800,6.2,10,15950.0
Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,CVT,Silver,Beige,At least 1 accident or damage reported,Yes,15000,2.5,10,6886.0
Tesla,Model 3 Long Range,2018,43000,Gasoline,Automatic,Red,Black,At least 1 accident or damage reported,Yes,30499,Unknown,7,6142.857142857143
Ford,Expedition EL XLT,2017,182000,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,16500,3.5,8,22750.0
Tesla,Model Y Long Range,2022,21404,Gasoline,Automatic,White,White,None reported,Yes,49500,Unknown,3,7134.666666666667
Ford,Expedition EL Limited,2017,81000,Gasoline,Unknown,Black,Black,None reported,Yes,27000,3.5,8,10125.0
Chevrolet,Silverado 1500 LTZ,2021,62257,Gasoline,Automatic,Satin Steel Metallic,Gideon,None reported,No,42590,5.3,4,15564.25
BMW,X5 xDrive40e,2016,91798,Hybrid,Automatic,Alpine White,Black,None reported,No,22998,Unknown,9,10199.777777777777
BMW,335 is,2011,82000,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,20000,3.0,14,5857.142857142857
Ford,F-150 XLT,2012,207100,Gasoline,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,15000,3.5,13,15930.76923076923
Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,Automatic,Blue,Black,None reported,Yes,124000,3.0,2,225.0
Porsche,Panamera Edition,2016,77945,Gasoline,Automatic,Blue,Beige,At least 1 accident or damage reported,Yes,30000,3.6,9,8660.555555555555
Kia,Sorento Plug-In Hybrid SX,2022,15583,Hybrid,Automatic,Aurora Black,Gray,None reported,No,40599,1.6,3,5194.333333333333
BMW,M240 i,2017,37100,Gasoline,Automatic,White,Black,At least 1 accident or damage reported,Yes,26125,3.0,8,4637.5
Maserati,Quattroporte Base,2006,51000,Gasoline,Unknown,Blue,Beige,At least 1 accident or damage reported,Yes,18000,4.2,19,2684.2105263157896
Ford,F-150 XLT,2017,94000,Gasoline,Automatic,White,Black,None reported,Yes,26000,2.7,8,11750.0
Land,Rover Discovery S,2003,121886,Gasoline,Automatic,White,Beige,At least 1 accident or damage reported,Yes,6000,4.6,22,5540.272727272727
Ford,F-250 XLT Crew Cab Super Duty,2008,157500,Gasoline,Automatic,Green,Gray,At least 1 accident or damage reported,Yes,15000,5.4,17,9264.70588235294
Ford,Taurus SHO,2014,138415,Gasoline,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,15500,3.5,11,12583.181818181818
Land,Rover Range Rover Sport HSE,2012,110000,Gasoline,Automatic,Silver,Black,None reported,Yes,10200,5.0,13,8461.538461538461
Cadillac,Escalade Sport,2023,8532,Diesel,Automatic,Black Raven,Jet Black,None reported,No,109900,3.0,2,4266.0
GMC,Sierra 1500 SLT,2021,12941,Gasoline,Automatic,White,Black,At least 1 accident or damage reported,Yes,51500,5.3,4,3235.25
BMW,335 i xDrive,2009,69764,Gasoline,Manual,Black,Black,None reported,Yes,19500,3.0,16,4360.25
Porsche,911 Carrera 4S,2003,90000,Gasoline,Manual,Silver,Black,Unknown,No,24000,3.6,22,4090.909090909091
Audi,Q5 S line Premium,2022,8193,Hybrid,Automatic,Florett Silver,Black,None reported,No,42598,2.0,3,2731.0
Lexus,RX 350 F Sport Performance,2020,43277,Gasoline,Automatic,Caviar,Black,None reported,No,43599,3.5,5,8655.4
Audi,S4 3.0T Premium Plus,2018,26500,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,38000,3.0,7,3785.714285714286
Chevrolet,Silverado 1500 LT,2019,36021,Gasoline,Automatic,Cajun Red Tintcoat,Jet Black,Unknown,No,35670,2.7,6,6003.5
Chevrolet,Colorado Z71,2019,25462,Gasoline,Automatic,Shadow Gray Metallic,Jet Black,None reported,No,36139,3.6,6,4243.666666666667
Audi,A5 2.0T Prestige,2018,35850,Gasoline,Automatic,White,Black,None reported,Yes,33000,2.0,7,5121.428571428572
Mazda,Mazda3 s Sport,2008,77700,Gasoline,Manual,Red,Black,None reported,Yes,6300,2.3,17,4570.588235294118
Jaguar,E-PACE 300 Sport,2021,23600,Hybrid,Automatic,Black,Black,None reported,Yes,42999,2.0,4,5900.0
Ferrari,GTC4Lusso T,2019,8870,Gasoline,Automatic,Nero Daytona,Unknown,None reported,Yes,215000,3.9,6,1478.3333333333333
Toyota,Celica GT,2001,122000,Gasoline,Manual,Blue,Gray,None reported,Yes,7800,1.8,24,5083.333333333333
Ford,Excursion Limited 4WD,2003,245000,Diesel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,17999,6.0,22,11136.363636363636
Porsche,718 Spyder Base,2022,4700,Gasoline,Manual,White,Black,None reported,Yes,134000,4.0,3,1566.6666666666667
Subaru,WRX STI Base,2016,84100,Gasoline,Manual,Gray,Black,None reported,Yes,34000,2.5,9,9344.444444444445
Audi,A6 45 Premium Plus,2021,33000,Hybrid,Automatic,Black,Black,None reported,Yes,40000,2.0,4,8250.0
Tesla,Model S P100D,2018,10065,Gasoline,Automatic,Red Multi,White,None reported,No,59999,Unknown,7,1437.857142857143
Mercedes-Benz,AMG GT R,2018,3811,Gasoline,Automatic,Black,Black,None reported,Yes,148500,4.0,7,544.4285714285714
Acura,RDX PMC Edition,2021,44457,Gasoline,Unknown,Majestic Black Pearl,Ebony,None reported,No,40598,2.0,4,11114.25
Audi,S4 3.0T Premium Plus,2013,139355,Gasoline,Automatic,Black,Black,None reported,Yes,20900,3.0,12,11612.916666666666
Lotus,Evora Base,2010,9100,Gasoline,Manual,Black,White,None reported,Yes,55000,3.5,15,606.6666666666666
Mercedes-Benz,S-Class S 560 4MATIC,2019,10500,Gasoline,Automatic,Silver,Brown,None reported,Yes,77900,4.0,6,1750.0
Chevrolet,Silverado 1500 RST,2023,5006,Gasoline,Automatic,Dark Ash Metallic,Black,None reported,No,59590,5.3,2,2503.0
Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,Manual,White,Red,Unknown,No,18000,2.0,12,4583.333333333333
BMW,M3 Competition,2021,33500,Gasoline,Automatic,Gray,Black,None reported,Yes,71000,3.0,4,8375.0
BMW,435 i,2014,126500,Gasoline,Automatic,White,Black,None reported,Yes,15000,3.0,11,11500.0
Land,Rover Range Rover Evoque HSE Dynamic,2016,79000,Gasoline,Automatic,Red,Red,None reported,Yes,24000,2.0,9,8777.777777777777
Porsche,911 Targa 4 GTS,2018,19000,Gasoline,Automatic,Gray,Black,None reported,Yes,145000,3.0,7,2714.285714285714
RAM,3500 Tradesman,2021,57000,Diesel,Automatic,Blue,Gray,None reported,Yes,52000,6.7,4,14250.0
BMW,X5 xDrive40i,2020,4880,Gasoline,Automatic,White,Black,None reported,No,57998,3.0,5,976.0
Acura,NSX Base,2018,6523,Hybrid,Automatic,White,Ebony,None reported,No,143900,3.5,7,931.8571428571429
Mercedes-Benz,SL-Class SL500 Roadster,2005,127000,Gasoline,Automatic,White,Beige,None reported,Yes,14000,5.0,20,6350.0
Lexus,SC 430 Base,2002,89500,Gasoline,Automatic,Black,Black,None reported,Yes,15999,4.3,23,3891.304347826087
Chevrolet,Silverado 1500 Base,2000,97000,Gasoline,Automatic,White,Gray,None reported,Yes,27500,4.3,25,3880.0
Buick,Enclave Avenir,2021,31181,Gasoline,Automatic,Rich Garnet Metallic,Chestnut,At least 1 accident or damage reported,Yes,42442,3.6,4,7795.25
Lexus,NX 300h Base,2020,16425,Hybrid,Automatic,Gray,Black,At least 1 accident or damage reported,No,33200,2.5,5,3285.0
Lexus,RX 350 RX 350 F SPORT Handling,2022,11238,Gasoline,Automatic,Atomic Silver,Black,None reported,No,54798,3.5,3,3746.0
Chevrolet,Avalanche 1500 LS,2005,97146,E85 Flex Fuel,Unknown,Black,Gray,At least 1 accident or damage reported,Yes,7999,5.3,20,4857.3
Mercedes-Benz,SL-Class SL400,2015,36670,Gasoline,Automatic,White,Tan,None reported,No,39998,3.0,10,3667.0
Chevrolet,Suburban Premier,2019,44800,Gasoline,Automatic,Black,Black,None reported,Yes,52500,6.2,6,7466.666666666667
Ford,Transit-350 Base,2015,150000,Gasoline,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,17100,3.5,10,15000.0
INFINITI,QX60 Luxe,2020,38400,Gasoline,Automatic,Blue,Beige,None reported,Yes,32100,3.5,5,7680.0
Bentley,Continental GTC Base,2008,7960,Gasoline,Automatic,White,White,None reported,Yes,81500,6.0,17,468.2352941176471
Nissan,350Z Enthusiast,2007,117000,Gasoline,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,9975,3.5,18,6500.0
Rivian,R1S Adventure Package,2023,159,Gasoline,Automatic,White,Black,None reported,Yes,95500,Unknown,2,79.5
McLaren,570S Base,2017,30200,Gasoline,Unknown,Orange,Black,None reported,Yes,139000,3.8,8,3775.0
Nissan,Altima 2.5 SL,2012,91545,Gasoline,CVT,Silver,Black,None reported,Yes,8999,2.5,13,7041.923076923077
Land,Rover Range Rover 5.0L Supercharged,2015,110000,E85 Flex Fuel,Automatic,Black,Unknown,At least 1 accident or damage reported,Yes,26499,5.0,10,11000.0
BMW,X5 xDrive35i,2017,105100,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,23300,3.0,8,13137.5
INFINITI,QX56 Base,2012,110000,Gasoline,Unknown,White,Beige,None reported,Yes,15600,5.6,13,8461.538461538461
Ford,F-150 XLT,2019,81778,Gasoline,Automatic,Black,Medium Earth Gray,None reported,Yes,32769,3.5,6,13629.666666666666
Lexus,RX 450h Base,2010,168422,Hybrid,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,10900,3.5,15,11228.133333333333
Maserati,Ghibli S Q4 GranSport,2018,80500,Gasoline,Automatic,Black,Black,None reported,Yes,34900,3.0,7,11500.0
Volvo,XC90 T6 Momentum,2018,81200,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,28825,2.0,7,11600.0
Lamborghini,Huracan EVO Base,2020,6246,Gasoline,Automatic,Nero Noctis,Nero Ade,None reported,Yes,267950,5.2,5,1249.2
Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,Unknown,Gray,Black,None reported,Yes,47500,3.6,8,2521.5
Hummer,H2 Base,2005,145000,Gasoline,Automatic,Green,Black,None reported,Yes,22500,6.0,20,7250.0
Ford,Flex Limited,2009,162000,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,7500,3.5,16,10125.0
Porsche,718 Cayman GT4,2020,13554,Gasoline,Manual,Blue,Black,None reported,Yes,124995,4.0,5,2710.8
Toyota,Camry XLE,2007,59700,Gasoline,Automatic,Green,Gray,None reported,Yes,9500,3.5,18,3316.6666666666665
Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,Automatic,Midnight Black,Black,None reported,No,28900,2.0,5,6186.0
BMW,335 i,2009,51983,Gasoline,Manual,Gray,White,None reported,Yes,19999,3.0,16,3248.9375
Chevrolet,Camaro 2SS,2022,22000,Gasoline,Manual,Blue,Black,None reported,Yes,50000,6.2,3,7333.333333333333
Volkswagen,ID.4 Pro S,2023,16800,Gasoline,Automatic,Gray,Black,None reported,Yes,45000,Unknown,2,8400.0
Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,73995,6.6,3,5333.333333333333
Nissan,Altima 2.5 SV,2020,22295,Gasoline,Automatic,Scarlet Ember,Gray,None reported,No,23599,2.5,5,4459.0
Bentley,Continental GT V8,2020,33000,Gasoline,Automatic,Beige,Beige,None reported,Yes,188500,4.0,5,6600.0
Toyota,Sequoia Platinum,2023,1025,Hybrid,Automatic,Black,Black,None reported,Yes,85000,3.4,2,512.5
Acura,TL Technology,2013,89190,Gasoline,Automatic,Gray,White,At least 1 accident or damage reported,Yes,15499,3.7,12,7432.5
Toyota,Highlander Limited,2020,53550,Gasoline,Automatic,Blue,Gray,None reported,Yes,39687,3.5,5,10710.0
Ford,Edge SEL,2021,56946,Gasoline,Automatic,Silver,Ebony,None reported,Yes,26299,2.0,4,14236.5
Jaguar,F-TYPE R,2016,11684,Gasoline,Automatic,Black,Black,None reported,Yes,54900,5.0,9,1298.2222222222222
GMC,Yukon XL Denali,2018,45617,Gasoline,Automatic,White,Gray,None reported,Yes,51000,6.2,7,6516.714285714285
Chevrolet,Suburban LT,2018,75466,Gasoline,Automatic,Gray,Black,None reported,Yes,34500,5.3,7,10780.857142857143
Maserati,Levante GTS,2021,19513,Gasoline,Automatic,Black,Red / Black,At least 1 accident or damage reported,Yes,84645,3.8,4,4878.25
Subaru,Outback Limited,2021,15636,Gasoline,Automatic,Crystal Black Silica,Black,None reported,No,33531,2.5,4,3909.0
Mercedes-Benz,S-Class S 450,2018,69600,Gasoline,Automatic,Black,Black,None reported,Yes,40888,3.0,7,9942.857142857143
Mercedes-Benz,GL-Class GL 450,2011,138050,Gasoline,Automatic,White,Beige,None reported,Yes,16500,4.7,14,9860.714285714286
Ford,F-250 Lariat,2017,132269,E85 Flex Fuel,Automatic,Gray,Black,None reported,Yes,35900,6.2,8,16533.625
Hyundai,Palisade Limited,2020,45815,Gasoline,Unknown,Silver,Black,None reported,Yes,37700,3.8,5,9163.0
Ford,F-150 XLT,2021,25352,Gasoline,Automatic,Gray,Black,None reported,Yes,48459,3.5,4,6338.0
Mercedes-Benz,R-Class R 350 4MATIC,2008,120000,Gasoline,Automatic,Silver,Black,None reported,Yes,8995,3.5,17,7058.823529411765
Chevrolet,Camaro 2SS,2018,75151,Gasoline,Manual,Gray,Black,At least 1 accident or damage reported,Yes,45000,6.2,7,10735.857142857143
Jeep,Wrangler Sport,2016,74139,Gasoline,Manual,Red,Black,None reported,Yes,23000,3.6,9,8237.666666666666
Chevrolet,1500 Cheyenne,1994,170443,Gasoline,Automatic,Red,Unknown,At least 1 accident or damage reported,Yes,6000,Unknown,31,5498.1612903225805
Jaguar,XJ6 Vanden Plas,1995,70000,Gasoline,Automatic,Gold,Unknown,None reported,Yes,19000,Unknown,30,2333.3333333333335
BMW,550 i xDrive,2012,68500,Gasoline,Unknown,Black,Black,None reported,Yes,17800,4.4,13,5269.2307692307695
Lexus,GX 460 Luxury,2020,37366,Gasoline,Automatic,White,Unknown,Unknown,No,51890,4.6,5,7473.2
Tesla,Model S Long Range,2021,35315,Gasoline,Automatic,White,Black,None reported,Yes,66900,Unknown,4,8828.75
Volkswagen,Jetta 1.4T SE,2017,61000,Gasoline,Automatic,White,Black,None reported,Yes,15995,1.4,8,7625.0
Jeep,Grand Cherokee Limited,2022,12050,Gasoline,Automatic,Bright White Clearcoat,Global Black,None reported,No,41599,3.6,3,4016.6666666666665
Jaguar,XK8 Base,2001,150000,Gasoline,Automatic,Green,White,At least 1 accident or damage reported,Yes,9875,4.0,24,6250.0
Porsche,Macan S,2016,46200,Gasoline,Unknown,Gray,Gray,At least 1 accident or damage reported,Yes,41500,3.0,9,5133.333333333333
Mercedes-Benz,E-Class E 350,2014,88000,Gasoline,Automatic,Silver,Black,None reported,Yes,15500,3.5,11,8000.0
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,47000,Gasoline,Automatic,Silver,Black,None reported,Yes,30089,3.0,10,4700.0
Land,Rover Range Rover 3.0L Supercharged HSE,2017,50340,Gasoline,Automatic,White,Beige,At least 1 accident or damage reported,Yes,47000,3.0,8,6292.5
Mercedes-Benz,E-Class E 350 4MATIC,2010,67800,Gasoline,Automatic,Black,Black,None reported,Yes,13999,3.5,15,4520.0
Dodge,Dakota Sport,2002,150000,Gasoline,Manual,Black,Gray,At least 1 accident or damage reported,Yes,5500,3.9,23,6521.739130434783
Chevrolet,Camaro ZL1,2018,13500,Gasoline,Manual,Black,Black,At least 1 accident or damage reported,Yes,54000,6.2,7,1928.5714285714287
Hummer,H3 Base,2007,101750,Gasoline,Automatic,White,Black,None reported,Yes,12900,3.7,18,5652.777777777777
Honda,Odyssey EX-L,2022,18385,Gasoline,Automatic,Red,Beige,None reported,Yes,37950,3.5,3,6128.333333333333
Nissan,350Z Touring,2008,123500,Gasoline,Automatic,Gray,Beige,At least 1 accident or damage reported,Yes,13500,3.5,17,7264.705882352941
GMC,Savana 2500 Work Van,2017,117000,E85 Flex Fuel,Automatic,Silver,Silver,None reported,Yes,38000,6.0,8,14625.0
Mercedes-Benz,E-Class E 350 4MATIC,2010,86121,Gasoline,Automatic,Gray,Black,None reported,Yes,13600,3.5,15,5741.4
Lexus,GX 460 Premium,2020,22466,Gasoline,Automatic,White,Black,None reported,Yes,45900,4.6,5,4493.2
Nissan,Titan XD SV,2017,80000,Gasoline,Automatic,Silver,Black,None reported,Yes,23800,5.6,8,10000.0
Chrysler,300 Touring,2020,23152,Gasoline,Automatic,White,White,None reported,Yes,28250,3.6,5,4630.4
Dodge,Charger R/T,2006,91300,Gasoline,Automatic,Yellow,Unknown,None reported,Yes,9200,5.7,19,4805.263157894737
Nissan,Pathfinder SL,2020,45000,Gasoline,CVT,Black,Black,None reported,Yes,28999,3.5,5,9000.0
Rivian,R1S Launch Edition,2023,1885,Gasoline,Automatic,Green,White,None reported,Yes,93500,Unknown,2,942.5
Ford,Explorer Platinum,2018,73049,Gasoline,Automatic,Gray,Ebony Black,At least 1 accident or damage reported,Yes,30510,3.5,7,10435.57142857143
Nissan,Titan SV,2021,7250,Gasoline,Automatic,Black,Black,None reported,Yes,38000,5.6,4,1812.5
Jaguar,E-PACE S,2019,44000,Gasoline,Automatic,Black,Black,None reported,Yes,29000,2.0,6,7333.333333333333
Ford,F-150 FX4,2014,85500,Gasoline,Unknown,Black,Black,None reported,Yes,26900,6.2,11,7772.727272727273
GMC,Acadia Denali,2021,18083,Gasoline,Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,43999,3.6,4,4520.75
